b_TQ,b_LQ,state,Tstar,Mprime
3.57541899,15.64245810,1,5.1193517663e-01,-8.4977475750e-01
3.60335196,15.64245810,1,5.1089285431e-01,-8.4794484469e-01
3.63128492,15.64245810,1,5.0985769862e-01,-8.4612881923e-01
3.65921788,15.64245810,1,5.0882962015e-01,-8.4432651579e-01
3.68715084,15.64245810,1,5.0780853114e-01,-8.4253777167e-01
3.71508380,15.64245810,1,5.0679434544e-01,-8.4076242683e-01
3.74301676,15.64245810,1,5.0578697849e-01,-8.3900032378e-01
3.77094972,15.64245810,1,5.0478634725e-01,-8.3725130754e-01
3.79888268,15.64245810,1,5.0379237018e-01,-8.3551522561e-01
3.82681564,15.64245810,1,5.0280496718e-01,-8.3379192792e-01
3.85474860,15.64245810,1,5.0182405962e-01,-8.3208126675e-01
3.88268156,15.64245810,1,5.0084957022e-01,-8.3038309672e-01
3.91061453,15.64245810,1,4.9988142309e-01,-8.2869727473e-01
3.93854749,15.64245810,1,4.9891954365e-01,-8.2702365990e-01
3.96648045,15.64245810,1,4.9796385862e-01,-8.2536211355e-01
3.99441341,15.64245810,1,4.9701429599e-01,-8.2371249917e-01
4.02234637,15.64245810,1,4.9607078499e-01,-8.2207468232e-01
4.05027933,15.64245810,1,4.9513325604e-01,-8.2044853065e-01
4.07821229,15.64245810,1,4.9420164077e-01,-8.1883391383e-01
4.10614525,15.64245810,1,4.9327587194e-01,-8.1723070353e-01
4.13407821,15.64245810,1,4.9235588346e-01,-8.1563877335e-01
4.16201117,15.64245810,1,4.9144161032e-01,-8.1405799881e-01
4.18994413,15.64245810,1,4.9053298862e-01,-8.1248825732e-01
4.21787709,15.64245810,1,4.8962995548e-01,-8.1092942811e-01
4.24581006,15.64245810,1,4.8873244908e-01,-8.0938139224e-01
4.27374302,15.64245810,1,4.8784040859e-01,-8.0784403252e-01
4.30167598,15.64245810,1,4.8695377418e-01,-8.0631723352e-01
4.32960894,15.64245810,1,4.8607248699e-01,-8.0480088149e-01
4.35754190,15.64245810,1,4.8519648908e-01,-8.0329486439e-01
4.38547486,15.64245810,1,4.8432572347e-01,-8.0179907179e-01
4.41340782,15.64245810,1,4.8346013406e-01,-8.0031339490e-01
4.44134078,15.64245810,1,4.8259966564e-01,-7.9883772649e-01
4.46927374,15.64245810,1,4.8174426388e-01,-7.9737196092e-01
4.49720670,15.64245810,1,4.8089387529e-01,-7.9591599404e-01
4.52513966,15.64245810,1,4.8004844720e-01,-7.9446972322e-01
4.55307263,15.64245810,1,4.7920792779e-01,-7.9303304730e-01
4.58100559,15.64245810,1,4.7837226600e-01,-7.9160586655e-01
4.60893855,15.64245810,1,4.7754141157e-01,-7.9018808268e-01
4.63687151,15.64245810,1,4.7671531501e-01,-7.8877959878e-01
4.66480447,15.64245810,1,4.7589392756e-01,-7.8738031931e-01
4.69273743,15.64245810,1,4.7507720122e-01,-7.8599015008e-01
4.72067039,15.64245810,1,4.7426508870e-01,-7.8460899821e-01
4.74860335,15.64245810,1,4.7345754340e-01,-7.8323677213e-01
4.77653631,15.64245810,1,4.7265451943e-01,-7.8187338153e-01
4.80446927,15.64245810,1,4.7185597158e-01,-7.8051873737e-01
4.83240223,15.64245810,1,4.7106185529e-01,-7.7917275183e-01
4.86033520,15.64245810,1,4.7027212667e-01,-7.7783533828e-01
4.88826816,15.64245810,1,4.6948674246e-01,-7.7650641131e-01
4.91620112,15.64245810,1,4.6870566002e-01,-7.7518588665e-01
4.94413408,15.64245810,1,4.6792883734e-01,-7.7387368119e-01
4.97206704,15.64245810,1,4.6715623299e-01,-7.7256971295e-01
5.00000000,15.64245810,1,4.6638780615e-01,-7.7127390105e-01
0.00000000,15.75418994,2,8.0107918041e-01,-1.2988330400e+00
0.02793296,15.75418994,2,7.9495258980e-01,-1.2944104005e+00
0.05586592,15.75418994,2,7.8905320569e-01,-1.2897160806e+00
0.08379888,15.75418994,2,7.8336382935e-01,-1.2848043075e+00
0.11173184,15.75418994,2,7.7786922465e-01,-1.2797198270e+00
0.13966480,15.75418994,2,7.7255582346e-01,-1.2744997390e+00
0.16759777,15.75418994,2,7.6741148504e-01,-1.2691749341e+00
0.19553073,15.75418994,2,7.6242529794e-01,-1.2637712253e+00
0.22346369,15.75418994,2,7.5758741567e-01,-1.2583102493e+00
0.25139665,15.75418994,2,7.5288891925e-01,-1.2528101888e+00
0.27932961,15.75418994,2,7.4832170163e-01,-1.2472863547e+00
0.30726257,15.75418994,2,7.4387836981e-01,-1.2417516598e+00
0.33519553,15.75418994,2,7.3955216146e-01,-1.2362170056e+00
0.36312849,15.75418994,2,7.3533687357e-01,-1.2306916001e+00
0.39106145,15.75418994,2,7.3122680104e-01,-1.2251832203e+00
0.41899441,15.75418994,2,7.2721668362e-01,-1.2196984302e+00
0.44692737,15.75418994,2,7.2330165977e-01,-1.2142427624e+00
0.47486034,15.75418994,2,7.1947722653e-01,-1.2088208703e+00
0.50279330,15.75418994,2,7.1573920430e-01,-1.2034366559e+00
0.53072626,15.75418994,2,7.1208370592e-01,-1.1980933774e+00
0.55865922,15.75418994,2,7.0850710949e-01,-1.1927937410e+00
0.58659218,15.75418994,2,7.0500603418e-01,-1.1875399781e+00
0.61452514,15.75418994,2,7.0157731889e-01,-1.1823339111e+00
0.64245810,15.75418994,2,6.9821800321e-01,-1.1771770105e+00
0.67039106,15.75418994,2,6.9492531042e-01,-1.1720704425e+00
0.69832402,15.75418994,2,6.9169663229e-01,-1.1670151109e+00
0.72625698,15.75418994,2,6.8852951543e-01,-1.1620116928e+00
0.75418994,15.75418994,2,6.8542164905e-01,-1.1570606691e+00
0.78212291,15.75418994,2,6.8237085384e-01,-1.1521623514e+00
0.81005587,15.75418994,2,6.7937507204e-01,-1.1473169050e+00
0.83798883,15.75418994,2,6.7643235836e-01,-1.1425243687e+00
0.86592179,15.75418994,2,6.7354087174e-01,-1.1377846722e+00
0.89385475,15.75418994,2,6.7069886793e-01,-1.1330976515e+00
0.92178771,15.75418994,2,6.6790469269e-01,-1.1284630615e+00
0.94972067,15.75418994,2,6.6515677552e-01,-1.1238805882e+00
0.97765363,15.75418994,2,6.6245362407e-01,-1.1193498579e+00
1.00558659,15.75418994,2,6.5979381889e-01,-1.1148704466e+00
1.03351955,15.75418994,2,6.5717600869e-01,-1.1104418874e+00
1.06145251,15.75418994,2,6.5459890595e-01,-1.1060636772e+00
1.08938547,15.75418994,2,6.5206128290e-01,-1.1017352825e+00
1.11731844,15.75418994,2,6.4956196781e-01,-1.0974561447e+00
1.14525140,15.75418994,2,6.4709984158e-01,-1.0932256846e+00
1.17318436,15.75418994,2,6.4467383457e-01,-1.0890433062e+00
1.20111732,15.75418994,2,6.4228292364e-01,-1.0849084002e+00
1.22905028,15.75418994,2,6.3992612951e-01,-1.0808203472e+00
1.25698324,15.75418994,2,6.3760251420e-01,-1.0767785201e+00
1.28491620,15.75418994,2,6.3531117870e-01,-1.0727822868e+00
1.31284916,15.75418994,2,6.3305126081e-01,-1.0688310118e+00
1.34078212,15.75418994,2,6.3082193315e-01,-1.0649240581e+00
1.36871508,15.75418994,2,6.2862240122e-01,-1.0610607890e+00
1.39664804,15.75418994,2,6.2645190170e-01,-1.0572405692e+00
1.42458101,15.75418994,2,6.2430970079e-01,-1.0534627660e+00
1.45251397,15.75418994,2,6.2219509269e-01,-1.0497267505e+00
1.48044693,15.75418994,2,6.2010739816e-01,-1.0460318981e+00
1.50837989,15.75418994,2,6.1804596318e-01,-1.0423775898e+00
1.53631285,15.75418994,2,6.1601015773e-01,-1.0387632123e+00
1.56424581,15.75418994,2,6.1399937456e-01,-1.0351881590e+00
1.59217877,15.75418994,2,6.1201302812e-01,-1.0316518300e+00
1.62011173,15.75418994,2,6.1005055352e-01,-1.0281536330e+00
1.64804469,15.75418994,2,6.0811140554e-01,-1.0246929834e+00
1.67597765,15.75418994,2,6.0619505773e-01,-1.0212693043e+00
1.70391061,15.75418994,2,6.0430100152e-01,-1.0178820274e+00
1.73184358,15.75418994,2,6.0242874544e-01,-1.0145305923e+00
1.75977654,15.75418994,2,6.0057781433e-01,-1.0112144474e+00
1.78770950,15.75418994,2,5.9874774861e-01,-1.0079330495e+00
1.81564246,15.75418994,2,5.9693810362e-01,-1.0046858643e+00
1.84357542,15.75418994,2,5.9514844893e-01,-1.0014723658e+00
1.87150838,15.75418994,1,5.9337836778e-01,-9.9829203705e-01
1.89944134,15.75418994,1,5.9162745647e-01,-9.9514436955e-01
1.92737430,15.75418994,1,5.8989532381e-01,-9.9202886358e-01
1.95530726,15.75418994,1,5.8818159062e-01,-9.8894502801e-01
1.98324022,15.75418994,1,5.8648588920e-01,-9.8589238025e-01
2.01117318,15.75418994,1,5.8480786292e-01,-9.8287044621e-01
2.03910615,15.75418994,1,5.8314716572e-01,-9.7987876023e-01
2.06703911,15.75418994,1,5.8150346172e-01,-9.7691686494e-01
2.09497207,15.75418994,1,5.7987642482e-01,-9.7398431119e-01
2.12290503,15.75418994,1,5.7826573830e-01,-9.7108065798e-01
2.15083799,15.75418994,1,5.7667109448e-01,-9.6820547228e-01
2.17877095,15.75418994,1,5.7509219435e-01,-9.6535832897e-01
2.20670391,15.75418994,1,5.7352874729e-01,-9.6253881071e-01
2.23463687,15.75418994,1,5.7198047068e-01,-9.5974650781e-01
2.26256983,15.75418994,1,5.7044708968e-01,-9.5698101810e-01
2.29050279,15.75418994,1,5.6892833690e-01,-9.5424194683e-01
2.31843575,15.75418994,1,5.6742395214e-01,-9.5152890651e-01
2.34636872,15.75418994,1,5.6593368213e-01,-9.4884151682e-01
2.37430168,15.75418994,1,5.6445728031e-01,-9.4617940445e-01
2.40223464,15.75418994,1,5.6299450652e-01,-9.4354220298e-01
2.43016760,15.75418994,1,5.6154512688e-01,-9.4092955277e-01
2.45810056,15.75418994,1,5.6010891347e-01,-9.3834110080e-01
2.48603352,15.75418994,1,5.5868564420e-01,-9.3577650059e-01
2.51396648,15.75418994,1,5.5727510258e-01,-9.3323541200e-01
2.54189944,15.75418994,1,5.5587707752e-01,-9.3071750119e-01
2.56983240,15.75418994,1,5.5449136318e-01,-9.2822244044e-01
2.59776536,15.75418994,1,5.5311775877e-01,-9.2574990806e-01
2.62569832,15.75418994,1,5.5175606840e-01,-9.2329958823e-01
2.65363128,15.75418994,1,5.5040610091e-01,-9.2087117092e-01
2.68156425,15.75418994,1,5.4906766972e-01,-9.1846435176e-01
2.70949721,15.75418994,1,5.4774059268e-01,-9.1607883192e-01
2.73743017,15.75418994,1,5.4642469195e-01,-9.1371431801e-01
2.76536313,15.75418994,1,5.4511979383e-01,-9.1137052193e-01
2.79329609,15.75418994,1,5.4382572865e-01,-9.0904716082e-01
2.82122905,15.75418994,1,5.4254233067e-01,-9.0674395690e-01
2.84916201,15.75418994,1,5.4126943789e-01,-9.0446063739e-01
2.87709497,15.75418994,1,5.4000689200e-01,-9.0219693442e-01
2.90502793,15.75418994,1,5.3875453826e-01,-8.9995258487e-01
2.93296089,15.75418994,1,5.3751222536e-01,-8.9772733034e-01
2.96089385,15.75418994,1,5.3627980534e-01,-8.9552091701e-01
2.98882682,15.75418994,1,5.3505713349e-01,-8.9333309557e-01
3.01675978,15.75418994,1,5.3384406826e-01,-8.9116362109e-01
3.04469274,15.75418994,1,5.3264047115e-01,-8.8901225296e-01
3.07262570,15.75418994,1,5.3144620663e-01,-8.8687875479e-01
3.10055866,15.75418994,1,5.3026114209e-01,-8.8476289434e-01
3.12849162,15.75418994,1,5.2908514767e-01,-8.8266444337e-01
3.15642458,15.75418994,1,5.2791809629e-01,-8.8058317766e-01
3.18435754,15.75418994,1,5.2675986348e-01,-8.7851887681e-01
3.21229050,15.75418994,1,5.2561032737e-01,-8.7647132427e-01
3.24022346,15.75418994,1,5.2446936858e-01,-8.7444030717e-01
3.26815642,15.75418994,1,5.2333687017e-01,-8.7242561631e-01
3.29608939,15.75418994,1,5.2221271759e-01,-8.7042704605e-01
3.32402235,15.75418994,1,5.2109679855e-01,-8.6844439422e-01
3.35195531,15.75418994,1,5.1998900305e-01,-8.6647746210e-01
3.37988827,15.75418994,1,5.1888922324e-01,-8.6452605431e-01
3.40782123,15.75418994,1,5.1779735342e-01,-8.6258997876e-01
3.43575419,15.75418994,1,5.1671328994e-01,-8.6066904655e-01
3.46368715,15.75418994,1,5.1563693117e-01,-8.5876307196e-01
3.49162011,15.75418994,1,5.1456817747e-01,-8.5687187233e-01
3.51955307,15.75418994,1,5.1350693107e-01,-8.5499526803e-01
3.54748603,15.75418994,1,5.1245309609e-01,-8.5313308240e-01
3.57541899,15.75418994,1,5.1140657846e-01,-8.5128514165e-01
3.60335196,15.75418994,1,5.1036728588e-01,-8.4945127488e-01
3.63128492,15.75418994,1,5.0933512778e-01,-8.4763131392e-01
3.65921788,15.75418994,1,5.0831001526e-01,-8.4582509337e-01
3.68715084,15.75418994,1,5.0729186109e-01,-8.4403245049e-01
3.71508380,15.75418994,1,5.0628057960e-01,-8.4225322514e-01
3.74301676,15.75418994,1,5.0527608672e-01,-8.4048725978e-01
3.77094972,15.75418994,1,5.0427829988e-01,-8.3873439937e-01
3.79888268,15.75418994,1,5.0328713800e-01,-8.3699449134e-01
3.82681564,15.75418994,1,5.0230252146e-01,-8.3526738553e-01
3.85474860,15.75418994,1,5.0132437204e-01,-8.3355293416e-01
3.88268156,15.75418994,1,5.0035261293e-01,-8.3185099177e-01
3.91061453,15.75418994,1,4.9938716865e-01,-8.3016141518e-01
3.93854749,15.75418994,1,4.9842796503e-01,-8.2848406345e-01
3.96648045,15.75418994,1,4.9747492922e-01,-8.2681879781e-01
3.99441341,15.75418994,1,4.9652798959e-01,-8.2516548166e-01
4.02234637,15.75418994,1,4.9558707577e-01,-8.2352398051e-01
4.05027933,15.75418994,1,4.9465211857e-01,-8.2189416190e-01
4.07821229,15.75418994,1,4.9372305000e-01,-8.2027589543e-01
4.10614525,15.75418994,1,4.9279980318e-01,-8.1866905269e-01
4.13407821,15.75418994,1,4.9188231237e-01,-8.1707350719e-01
4.16201117,15.75418994,1,4.9097051295e-01,-8.1548913438e-01
4.18994413,15.75418994,1,4.9006434133e-01,-8.1391581156e-01
4.21787709,15.75418994,1,4.8916373499e-01,-8.1235341791e-01
4.24581006,15.75418994,1,4.8826863244e-01,-8.1080183437e-01
4.27374302,15.75418994,1,4.8737897318e-01,-8.0926094368e-01
4.30167598,15.75418994,1,4.8649469769e-01,-8.0773063032e-01
4.32960894,15.75418994,1,4.8561574744e-01,-8.0621078047e-01
4.35754190,15.75418994,1,4.8474206479e-01,-8.0470128198e-01
4.38547486,15.75418994,1,4.8387359306e-01,-8.0320202435e-01
4.41340782,15.75418994,1,4.8301027646e-01,-8.0171289869e-01
4.44134078,15.75418994,1,4.8215206006e-01,-8.0023379770e-01
4.46927374,15.75418994,1,4.8129888981e-01,-7.9876461563e-01
4.49720670,15.75418994,1,4.8045071252e-01,-7.9730524826e-01
4.52513966,15.75418994,1,4.7960747579e-01,-7.9585559286e-01
4.55307263,15.75418994,1,4.7876912805e-01,-7.9441554819e-01
4.58100559,15.75418994,1,4.7793561853e-01,-7.9298501443e-01
4.60893855,15.75418994,1,4.7710689722e-01,-7.9156389319e-01
4.63687151,15.75418994,1,4.7628291489e-01,-7.9015208749e-01
4.66480447,15.75418994,1,4.7546362303e-01,-7.8874950170e-01
4.69273743,15.75418994,1,4.7464897388e-01,-7.8735604154e-01
4.72067039,15.75418994,1,4.7383892039e-01,-7.8597161404e-01
4.74860335,15.75418994,1,4.7303341621e-01,-7.8459612754e-01
4.77653631,15.75418994,1,4.7223241568e-01,-7.8322949165e-01
4.80446927,15.75418994,1,4.7143587382e-01,-7.8187161723e-01
4.83240223,15.75418994,1,4.7064374629e-01,-7.8052241639e-01
4.86033520,15.75418994,1,4.6985598943e-01,-7.7918180240e-01
4.88826816,15.75418994,1,4.6907256019e-01,-7.7784968977e-01
4.91620112,15.75418994,1,4.6829341614e-01,-7.7652599414e-01
4.94413408,15.75418994,1,4.6751851548e-01,-7.7521063232e-01
4.97206704,15.75418994,1,4.6674781701e-01,-7.7390352224e-01
5.00000000,15.75418994,1,4.6598128009e-01,-7.7260458293e-01
0.00000000,15.86592179,2,7.9908463598e-01,-1.3010272942e+00
0.02793296,15.86592179,2,7.9300879055e-01,-1.2965766187e+00
0.05586592,15.86592179,2,7.8715698140e-01,-1.2918589672e+00
0.08379888,15.86592179,2,7.8151233957e-01,-1.2869276338e+00
0.11173184,15.86592179,2,7.7605991148e-01,-1.2818266275e+00
0.13966480,15.86592179,2,7.7078637276e-01,-1.2765924637e+00
0.16759777,15.86592179,2,7.6567979433e-01,-1.2712555651e+00
0.19553073,15.86592179,2,7.6072944961e-01,-1.2658413693e+00
0.22346369,15.86592179,2,7.5592565441e-01,-1.2603712099e+00
0.25139665,15.86592179,2,7.5125963301e-01,-1.2548630236e+00
0.27932961,15.86592179,2,7.4672340537e-01,-1.2493319212e+00
0.30726257,15.86592179,2,7.4230969154e-01,-1.2437906522e+00
0.33519553,15.86592179,2,7.3801183030e-01,-1.2382499845e+00
0.36312849,15.86592179,2,7.3382370932e-01,-1.2327190161e+00
0.39106145,15.86592179,2,7.2973970519e-01,-1.2272054340e+00
0.41899441,15.86592179,2,7.2575463141e-01,-1.2217157280e+00
0.44692737,15.86592179,2,7.2186369333e-01,-1.2162553694e+00
0.47486034,15.86592179,2,7.1806244873e-01,-1.2108289614e+00
0.50279330,15.86592179,2,7.1434677338e-01,-1.2054403642e+00
0.53072626,15.86592179,2,7.1071283072e-01,-1.2000928022e+00
0.55865922,15.86592179,2,7.0715704516e-01,-1.1947889532e+00
0.58659218,15.86592179,2,7.0367607841e-01,-1.1895310257e+00
0.61452514,15.86592179,2,7.0026680851e-01,-1.1843208233e+00
0.64245810,15.86592179,2,6.9692631111e-01,-1.1791598012e+00
0.67039106,15.86592179,2,6.9365184283e-01,-1.1740491131e+00
0.69832402,15.86592179,2,6.9044082627e-01,-1.1689896531e+00
0.72625698,15.86592179,2,6.8729083665e-01,-1.1639820902e+00
0.75418994,15.86592179,2,6.8419958971e-01,-1.1590268991e+00
0.78212291,15.86592179,2,6.8116493089e-01,-1.1541243868e+00
0.81005587,15.86592179,2,6.7818482542e-01,-1.1492747148e+00
0.83798883,15.86592179,2,6.7525734950e-01,-1.1444779194e+00
0.86592179,15.86592179,2,6.7238068216e-01,-1.1397339286e+00
0.89385475,15.86592179,2,6.6955309793e-01,-1.1350425771e+00
0.92178771,15.86592179,2,6.6677296016e-01,-1.1304036197e+00
0.94972067,15.86592179,2,6.6403871489e-01,-1.1258167419e+00
0.97765363,15.86592179,2,6.6134888527e-01,-1.1212815706e+00
1.00558659,15.86592179,2,6.5870206645e-01,-1.1167976823e+00
1.03351955,15.86592179,2,6.5609692087e-01,-1.1123646111e+00
1.06145251,15.86592179,2,6.5353217397e-01,-1.1079818550e+00
1.08938547,15.86592179,2,6.5100661020e-01,-1.1036488817e+00
1.11731844,15.86592179,2,6.4851906937e-01,-1.0993651340e+00
1.14525140,15.86592179,2,6.4606844329e-01,-1.0951300343e+00
1.17318436,15.86592179,2,6.4365367264e-01,-1.0909429879e+00
1.20111732,15.86592179,2,6.4127374409e-01,-1.0868033874e+00
1.22905028,15.86592179,2,6.3892768760e-01,-1.0827106148e+00
1.25698324,15.86592179,2,6.3661457400e-01,-1.0786640449e+00
1.28491620,15.86592179,2,6.3433351264e-01,-1.0746630470e+00
1.31284916,15.86592179,2,6.3208364928e-01,-1.0707069872e+00
1.34078212,15.86592179,2,6.2986416405e-01,-1.0667952303e+00
1.36871508,15.86592179,2,6.2767426968e-01,-1.0629271411e+00
1.39664804,15.86592179,2,6.2551320969e-01,-1.0591020859e+00
1.42458101,15.86592179,2,6.2338025679e-01,-1.0553194336e+00
1.45251397,15.86592179,2,6.2127471143e-01,-1.0515785566e+00
1.48044693,15.86592179,2,6.1919590031e-01,-1.0478788320e+00
1.50837989,15.86592179,2,6.1714317509e-01,-1.0442196420e+00
1.53631285,15.86592179,2,6.1511591116e-01,-1.0406003748e+00
1.56424581,15.86592179,2,6.1311350648e-01,-1.0370204249e+00
1.59217877,15.86592179,2,6.1113538046e-01,-1.0334791941e+00
1.62011173,15.86592179,2,6.0918097296e-01,-1.0299760910e+00
1.64804469,15.86592179,2,6.0724974332e-01,-1.0265105322e+00
1.67597765,15.86592179,2,6.0534116945e-01,-1.0230819422e+00
1.70391061,15.86592179,2,6.0345474698e-01,-1.0196897534e+00
1.73184358,15.86592179,2,6.0158998845e-01,-1.0163334068e+00
1.75977654,15.86592179,2,5.9974642256e-01,-1.0130123517e+00
1.78770950,15.86592179,2,5.9792359343e-01,-1.0097260458e+00
1.81564246,15.86592179,2,5.9612105997e-01,-1.0064739558e+00
1.84357542,15.86592179,2,5.9433839517e-01,-1.0032555566e+00
1.87150838,15.86592179,2,5.9257518556e-01,-1.0000703320e+00
1.89944134,15.86592179,1,5.9083103060e-01,-9.9691777437e-01
1.92737430,15.86592179,1,5.8910554217e-01,-9.9379738479e-01
1.95530726,15.86592179,1,5.8739834400e-01,-9.9070867283e-01
1.98324022,15.86592179,1,5.8570907126e-01,-9.8765115663e-01
2.01117318,15.86592179,1,5.8403737001e-01,-9.8462436275e-01
2.03910615,15.86592179,1,5.8238289685e-01,-9.8162782616e-01
2.06703911,15.86592179,1,5.8074531843e-01,-9.7866109009e-01
2.09497207,15.86592179,1,5.7912431109e-01,-9.7572370600e-01
2.12290503,15.86592179,1,5.7751956048e-01,-9.7281523340e-01
2.15083799,15.86592179,1,5.7593076122e-01,-9.6993523979e-01
2.17877095,15.86592179,1,5.7435761649e-01,-9.6708330055e-01
2.20670391,15.86592179,1,5.7279983779e-01,-9.6425899880e-01
2.23463687,15.86592179,1,5.7125714460e-01,-9.6146192528e-01
2.26256983,15.86592179,1,5.6972926404e-01,-9.5869167825e-01
2.29050279,15.86592179,1,5.6821593066e-01,-9.5594786334e-01
2.31843575,15.86592179,1,5.6671688614e-01,-9.5323009345e-01
2.34636872,15.86592179,1,5.6523187900e-01,-9.5053798861e-01
2.37430168,15.86592179,1,5.6376066443e-01,-9.4787117583e-01
2.40223464,15.86592179,1,5.6230300399e-01,-9.4522928901e-01
2.43016760,15.86592179,1,5.6085866541e-01,-9.4261196879e-01
2.45810056,15.86592179,1,5.5942742238e-01,-9.4001886245e-01
2.48603352,15.86592179,1,5.5800905436e-01,-9.3744962373e-01
2.51396648,15.86592179,1,5.5660334633e-01,-9.3490391277e-01
2.54189944,15.86592179,1,5.5521008868e-01,-9.3238139594e-01
2.56983240,15.86592179,1,5.5382907697e-01,-9.2988174574e-01
2.59776536,15.86592179,1,5.5246011177e-01,-9.2740464066e-01
2.62569832,15.86592179,1,5.5110299853e-01,-9.2494976507e-01
2.65363128,15.86592179,1,5.4975754737e-01,-9.2251680913e-01
2.68156425,15.86592179,1,5.4842357296e-01,-9.2010546860e-01
2.70949721,15.86592179,1,5.4710089438e-01,-9.1771544482e-01
2.73743017,15.86592179,1,5.4578933496e-01,-9.1534644450e-01
2.76536313,15.86592179,1,5.4448872215e-01,-9.1299817970e-01
2.79329609,15.86592179,1,5.4319888741e-01,-9.1067036766e-01
2.82122905,15.86592179,1,5.4191966607e-01,-9.0836273069e-01
2.84916201,15.86592179,1,5.4065089719e-01,-9.0607499613e-01
2.87709497,15.86592179,1,5.3939242351e-01,-9.0380689616e-01
2.90502793,15.86592179,1,5.3814409126e-01,-9.0155816776e-01
2.93296089,15.86592179,1,5.3690575011e-01,-8.9932855260e-01
2.96089385,15.86592179,1,5.3567725306e-01,-8.9711779690e-01
2.98882682,15.86592179,1,5.3445845632e-01,-8.9492565141e-01
3.01675978,15.86592179,1,5.3324921924e-01,-8.9275187125e-01
3.04469274,15.86592179,1,5.3204940419e-01,-8.9059621584e-01
3.07262570,15.86592179,1,5.3085887650e-01,-8.8845844882e-01
3.10055866,15.86592179,1,5.2967750438e-01,-8.8633833798e-01
3.12849162,15.86592179,1,5.2850515880e-01,-8.8423565510e-01
3.15642458,15.86592179,1,5.2734171345e-01,-8.8215017595e-01
3.18435754,15.86592179,1,5.2618704464e-01,-8.8008168017e-01
3.21229050,15.86592179,1,5.2504103126e-01,-8.7802995119e-01
3.24022346,15.86592179,1,5.2390355465e-01,-8.7599477614e-01
3.26815642,15.86592179,1,5.2277449859e-01,-8.7397594582e-01
3.29608939,15.86592179,1,5.2165374922e-01,-8.7197325456e-01
3.32402235,15.86592179,1,5.2054119495e-01,-8.6998650020e-01
3.35195531,15.86592179,1,5.1943672643e-01,-8.6801548398e-01
3.37988827,15.86592179,1,5.1834023646e-01,-8.6606001051e-01
3.40782123,15.86592179,1,5.1725161998e-01,-8.6411988764e-01
3.43575419,15.86592179,1,5.1617077395e-01,-8.6219492648e-01
3.46368715,15.86592179,1,5.1509759736e-01,-8.6028494124e-01
3.49162011,15.86592179,1,5.1403199114e-01,-8.5838974924e-01
3.51955307,15.86592179,1,5.1297385811e-01,-8.5650917080e-01
3.54748603,15.86592179,1,5.1192310295e-01,-8.5464302922e-01
3.57541899,15.86592179,1,5.1087963214e-01,-8.5279115068e-01
3.60335196,15.86592179,1,5.0984335392e-01,-8.5095336419e-01
3.63128492,15.86592179,1,5.0881417825e-01,-8.4912950157e-01
3.65921788,15.86592179,1,5.0779201675e-01,-8.4731939733e-01
3.68715084,15.86592179,1,5.0677678268e-01,-8.4552288869e-01
3.71508380,15.86592179,1,5.0576839087e-01,-8.4373981547e-01
3.74301676,15.86592179,1,5.0476675773e-01,-8.4197002004e-01
3.77094972,15.86592179,1,5.0377180115e-01,-8.4021334730e-01
3.79888268,15.86592179,1,5.0278344054e-01,-8.3846964463e-01
3.82681564,15.86592179,1,5.0180159670e-01,-8.3673876179e-01
3.85474860,15.86592179,1,5.0082619189e-01,-8.3502055095e-01
3.88268156,15.86592179,1,4.9985714969e-01,-8.3331486658e-01
3.91061453,15.86592179,1,4.9889439506e-01,-8.3162156541e-01
3.93854749,15.86592179,1,4.9793785425e-01,-8.2994050644e-01
3.96648045,15.86592179,1,4.9698745481e-01,-8.2827155084e-01
3.99441341,15.86592179,1,4.9604312552e-01,-8.2661456192e-01
4.02234637,15.86592179,1,4.9510479638e-01,-8.2496940511e-01
4.05027933,15.86592179,1,4.9417239860e-01,-8.2333594790e-01
4.07821229,15.86592179,1,4.9324586454e-01,-8.2171405979e-01
4.10614525,15.86592179,1,4.9232512770e-01,-8.2010361229e-01
4.13407821,15.86592179,1,4.9141012272e-01,-8.1850447885e-01
4.16201117,15.86592179,1,4.9050078529e-01,-8.1691653482e-01
4.18994413,15.86592179,1,4.8959705219e-01,-8.1533965745e-01
4.21787709,15.86592179,1,4.8869886124e-01,-8.1377372581e-01
4.24581006,15.86592179,1,4.8780615127e-01,-8.1221862078e-01
4.27374302,15.86592179,1,4.8691886211e-01,-8.1067422501e-01
4.30167598,15.86592179,1,4.8603693457e-01,-8.0914042289e-01
4.32960894,15.86592179,1,4.8516031040e-01,-8.0761710053e-01
4.35754190,15.86592179,1,4.8428893230e-01,-8.0610414569e-01
4.38547486,15.86592179,1,4.8342274388e-01,-8.0460144780e-01
4.41340782,15.86592179,1,4.8256168963e-01,-8.0310889787e-01
4.44134078,15.86592179,1,4.8170571493e-01,-8.0162638852e-01
4.46927374,15.86592179,1,4.8085476601e-01,-8.0015381392e-01
4.49720670,15.86592179,1,4.8000878994e-01,-7.9869106977e-01
4.52513966,15.86592179,1,4.7916773461e-01,-7.9723805325e-01
4.55307263,15.86592179,1,4.7833154872e-01,-7.9579466304e-01
4.58100559,15.86592179,1,4.7750018176e-01,-7.9436079923e-01
4.60893855,15.86592179,1,4.7667358398e-01,-7.9293636336e-01
4.63687151,15.86592179,1,4.7585170639e-01,-7.9152125834e-01
